date,state,pledges
8/17/21,Perak,3
8/18/21,Perak,0
8/19/21,Perak,1
8/20/21,Perak,2
8/21/21,Perak,0
8/22/21,Perak,1
8/23/21,Perak,7
8/24/21,Perak,3
8/25/21,Perak,6
8/26/21,Perak,4
8/27/21,Perak,5
8/28/21,Perak,0
8/29/21,Perak,0
8/30/21,Perak,2
8/31/21,Perak,1
9/1/21,Perak,4
9/2/21,Perak,4
9/3/21,Perak,1
9/4/21,Perak,3
9/5/21,Perak,0
9/6/21,Perak,7
9/7/21,Perak,2
9/8/21,Perak,2
9/9/21,Perak,2
9/10/21,Perak,1
9/11/21,Perak,0
9/12/21,Perak,1
9/13/21,Perak,4
9/14/21,Perak,1
9/15/21,Perak,1
9/16/21,Perak,2
9/17/21,Perak,0
9/18/21,Perak,6
9/19/21,Perak,1
9/20/21,Perak,10
9/21/21,Perak,1
9/22/21,Perak,3
9/23/21,Perak,0
9/24/21,Perak,2
9/25/21,Perak,0
9/26/21,Perak,0
9/27/21,Perak,3
9/28/21,Perak,3
9/29/21,Perak,0
9/30/21,Perak,13
10/1/21,Perak,0
10/2/21,Perak,0
10/3/21,Perak,1
10/4/21,Perak,8
10/5/21,Perak,0
10/6/21,Perak,6
10/7/21,Perak,4
10/8/21,Perak,1
10/9/21,Perak,1
10/10/21,Perak,2
10/11/21,Perak,0
10/12/21,Perak,2
10/13/21,Perak,2
10/14/21,Perak,7
10/15/21,Perak,7
10/16/21,Perak,4
10/17/21,Perak,0
10/18/21,Perak,0
10/19/21,Perak,1
10/20/21,Perak,0
10/21/21,Perak,3
10/22/21,Perak,0
10/23/21,Perak,1
10/24/21,Perak,3
10/25/21,Perak,0
10/26/21,Perak,2
10/27/21,Perak,1
10/28/21,Perak,4
10/29/21,Perak,0
10/30/21,Perak,0
10/31/21,Perak,3
11/1/21,Perak,4
11/2/21,Perak,1
11/3/21,Perak,1
11/4/21,Perak,0
11/5/21,Perak,2
11/6/21,Perak,0
11/7/21,Perak,0
11/8/21,Perak,2
11/9/21,Perak,5
11/10/21,Perak,1
11/11/21,Perak,1
11/12/21,Perak,2
11/13/21,Perak,0
11/14/21,Perak,1
11/15/21,Perak,3
11/16/21,Perak,1
11/17/21,Perak,1
11/18/21,Perak,0
11/19/21,Perak,1
11/20/21,Perak,0
11/21/21,Perak,0
11/22/21,Perak,4
11/23/21,Perak,2
11/24/21,Perak,1
11/25/21,Perak,1
11/26/21,Perak,3
11/27/21,Perak,0
11/28/21,Perak,2
11/29/21,Perak,2
11/30/21,Perak,2
12/1/21,Perak,2
12/2/21,Perak,0
12/3/21,Perak,0
12/4/21,Perak,3
12/5/21,Perak,1
12/6/21,Perak,3
12/7/21,Perak,1
12/8/21,Perak,1
12/9/21,Perak,0
12/10/21,Perak,1
12/11/21,Perak,2
12/12/21,Perak,3
12/13/21,Perak,2
12/14/21,Perak,3
12/15/21,Perak,12
12/16/21,Perak,5
12/17/21,Perak,3
12/18/21,Perak,2
12/19/21,Perak,1
12/20/21,Perak,0
12/21/21,Perak,1
12/22/21,Perak,0
12/23/21,Perak,2
12/24/21,Perak,0
12/25/21,Perak,3
12/26/21,Perak,1
12/27/21,Perak,0
12/28/21,Perak,2
12/29/21,Perak,7
12/30/21,Perak,8
12/31/21,Perak,0
1/1/22,Perak,284
1/2/22,Perak,2
1/3/22,Perak,3
1/4/22,Perak,2
1/5/22,Perak,2
1/6/22,Perak,0
1/7/22,Perak,3
1/8/22,Perak,0
1/9/22,Perak,0
1/10/22,Perak,1
1/11/22,Perak,10
1/12/22,Perak,2
1/13/22,Perak,35
1/14/22,Perak,97
1/15/22,Perak,2
1/16/22,Perak,0
1/17/22,Perak,2
1/18/22,Perak,1
1/19/22,Perak,0
1/20/22,Perak,1
1/21/22,Perak,0
1/22/22,Perak,0
1/23/22,Perak,0
1/24/22,Perak,11
1/25/22,Perak,0
1/26/22,Perak,0
1/27/22,Perak,0
1/28/22,Perak,0
1/29/22,Perak,0
1/30/22,Perak,12
1/31/22,Perak,446
2/1/22,Perak,0
2/2/22,Perak,1
2/3/22,Perak,77
2/4/22,Perak,1
2/5/22,Perak,0
2/6/22,Perak,0
2/7/22,Perak,2
2/8/22,Perak,3
2/9/22,Perak,2
2/10/22,Perak,0
2/11/22,Perak,2
2/12/22,Perak,1
2/13/22,Perak,0
2/14/22,Perak,66
2/15/22,Perak,11
2/16/22,Perak,6
2/17/22,Perak,5
2/18/22,Perak,3
2/19/22,Perak,2
2/20/22,Perak,2
2/21/22,Perak,2
2/22/22,Perak,15
2/23/22,Perak,5
2/24/22,Perak,4
2/25/22,Perak,2
2/26/22,Perak,4
2/27/22,Perak,0
2/28/22,Perak,191
3/1/22,Perak,3
3/2/22,Perak,4
3/3/22,Perak,99
3/4/22,Perak,2
3/5/22,Perak,4
3/6/22,Perak,115
3/7/22,Perak,16
3/8/22,Perak,103
3/9/22,Perak,9
3/10/22,Perak,4
3/11/22,Perak,2
3/12/22,Perak,2
3/13/22,Perak,6
3/14/22,Perak,5
3/15/22,Perak,7
3/16/22,Perak,1
3/17/22,Perak,6
3/18/22,Perak,1
3/19/22,Perak,1
3/20/22,Perak,22
3/21/22,Perak,32
3/22/22,Perak,10
3/23/22,Perak,3
3/24/22,Perak,4
3/25/22,Perak,4
3/26/22,Perak,4
3/27/22,Perak,3
3/28/22,Perak,22
3/29/22,Perak,13
3/30/22,Perak,11
3/31/22,Perak,4
4/1/22,Perak,17
4/2/22,Perak,2
4/3/22,Perak,4
4/4/22,Perak,3
4/5/22,Perak,2
4/6/22,Perak,3
4/7/22,Perak,3
4/8/22,Perak,4
4/9/22,Perak,1
4/10/22,Perak,0
4/11/22,Perak,8
4/12/22,Perak,5
4/13/22,Perak,2
4/14/22,Perak,0
4/15/22,Perak,1
4/16/22,Perak,1
4/17/22,Perak,1
4/18/22,Perak,6
4/19/22,Perak,5
4/20/22,Perak,9
4/21/22,Perak,2
4/22/22,Perak,0
4/23/22,Perak,4
4/24/22,Perak,3
4/25/22,Perak,9
4/26/22,Perak,2
4/27/22,Perak,4
4/28/22,Perak,13
4/29/22,Perak,1
4/30/22,Perak,1
5/1/22,Perak,2
5/2/22,Perak,0
5/3/22,Perak,0
5/4/22,Perak,0
5/5/22,Perak,4
5/6/22,Perak,4
5/7/22,Perak,1
5/8/22,Perak,1
5/9/22,Perak,6
5/10/22,Perak,14
5/11/22,Perak,6
5/12/22,Perak,3
5/13/22,Perak,8
5/14/22,Perak,0
5/15/22,Perak,2
5/16/22,Perak,0
5/17/22,Perak,0
5/18/22,Perak,2
5/19/22,Perak,1
5/20/22,Perak,1
5/21/22,Perak,2
5/22/22,Perak,1
5/23/22,Perak,1
5/24/22,Perak,3
5/25/22,Perak,0
5/26/22,Perak,3
5/27/22,Perak,0
5/28/22,Perak,0
5/29/22,Perak,0
5/30/22,Perak,24
5/31/22,Perak,8
6/1/22,Perak,9
6/2/22,Perak,2
6/3/22,Perak,4
6/4/22,Perak,2
6/5/22,Perak,1
6/6/22,Perak,2
6/7/22,Perak,3
6/8/22,Perak,5
6/9/22,Perak,4
6/10/22,Perak,20
6/11/22,Perak,7
6/12/22,Perak,2
6/13/22,Perak,3
6/14/22,Perak,2
6/15/22,Perak,1
6/16/22,Perak,2
6/17/22,Perak,4
6/18/22,Perak,2
6/19/22,Perak,4
6/20/22,Perak,7
6/21/22,Perak,0
6/22/22,Perak,4
6/23/22,Perak,3
6/24/22,Perak,3
6/25/22,Perak,2
6/26/22,Perak,5
6/27/22,Perak,2
6/28/22,Perak,2
6/29/22,Perak,6
6/30/22,Perak,9
7/1/22,Perak,14
7/2/22,Perak,7
7/3/22,Perak,5
7/4/22,Perak,2
7/5/22,Perak,2
7/6/22,Perak,5
7/7/22,Perak,2
7/8/22,Perak,1
7/9/22,Perak,4
7/10/22,Perak,0
7/11/22,Perak,3
7/12/22,Perak,2
7/13/22,Perak,1
7/14/22,Perak,1
7/15/22,Perak,0
7/16/22,Perak,1
7/17/22,Perak,1
7/18/22,Perak,5
7/19/22,Perak,5
7/20/22,Perak,5
7/21/22,Perak,3
7/22/22,Perak,2
7/23/22,Perak,1
7/24/22,Perak,2
7/25/22,Perak,3
7/26/22,Perak,6
7/27/22,Perak,2
7/28/22,Perak,1
7/29/22,Perak,4
7/30/22,Perak,4
7/31/22,Perak,0
8/1/22,Perak,5
8/2/22,Perak,0
8/3/22,Perak,4
8/4/22,Perak,1
8/5/22,Perak,2
8/6/22,Perak,1
8/7/22,Perak,1
8/8/22,Perak,3
8/9/22,Perak,2
8/10/22,Perak,2
8/11/22,Perak,2
8/12/22,Perak,1
8/13/22,Perak,4
8/14/22,Perak,2
8/15/22,Perak,1
8/16/22,Perak,6
8/17/22,Perak,12
8/18/22,Perak,4
8/19/22,Perak,1
8/20/22,Perak,1
8/21/22,Perak,3
8/22/22,Perak,1
8/23/22,Perak,2
8/24/22,Perak,1
8/25/22,Perak,0
8/26/22,Perak,2
8/27/22,Perak,1
8/28/22,Perak,0
8/29/22,Perak,2
8/30/22,Perak,15
8/31/22,Perak,6
9/1/22,Perak,3
9/2/22,Perak,5
9/3/22,Perak,2
9/4/22,Perak,4
9/5/22,Perak,1
9/6/22,Perak,8
9/7/22,Perak,65
9/8/22,Perak,62
9/9/22,Perak,36
9/10/22,Perak,35
9/11/22,Perak,24
9/12/22,Perak,33
9/13/22,Perak,37
9/14/22,Perak,65
9/15/22,Perak,58
9/16/22,Perak,22
9/17/22,Perak,32
9/18/22,Perak,28
9/19/22,Perak,18
9/20/22,Perak,19
9/21/22,Perak,7
9/22/22,Perak,14
9/23/22,Perak,16
9/24/22,Perak,42
9/25/22,Perak,30
9/26/22,Perak,7
9/27/22,Perak,11
9/28/22,Perak,12
9/29/22,Perak,10
9/30/22,Perak,42
10/1/22,Perak,61
10/2/22,Perak,57
10/3/22,Perak,89
10/4/22,Perak,73
10/5/22,Perak,64
10/6/22,Perak,42
10/7/22,Perak,36
10/8/22,Perak,31
10/9/22,Perak,36
10/10/22,Perak,26
10/11/22,Perak,26
10/12/22,Perak,18
10/13/22,Perak,20
10/14/22,Perak,20
10/15/22,Perak,15
10/16/22,Perak,17
10/17/22,Perak,10
10/18/22,Perak,11
10/19/22,Perak,28
10/20/22,Perak,21
10/21/22,Perak,13
10/22/22,Perak,12
10/23/22,Perak,10
10/24/22,Perak,7
10/25/22,Perak,14
10/26/22,Perak,9
10/27/22,Perak,7
10/28/22,Perak,7
10/29/22,Perak,9
10/30/22,Perak,12
10/31/22,Perak,16
11/1/22,Perak,16
11/2/22,Perak,22
11/3/22,Perak,31
11/4/22,Perak,15
11/5/22,Perak,13
11/6/22,Perak,11
11/7/22,Perak,24
11/8/22,Perak,16
11/9/22,Perak,10
11/10/22,Perak,12
11/11/22,Perak,9
11/12/22,Perak,12
11/13/22,Perak,8
11/14/22,Perak,8
11/15/22,Perak,15
11/16/22,Perak,10
11/17/22,Perak,14
11/18/22,Perak,14
11/19/22,Perak,8
11/20/22,Perak,8
11/21/22,Perak,7
11/22/22,Perak,6
11/23/22,Perak,13
11/24/22,Perak,12
11/25/22,Perak,12
11/26/22,Perak,7
11/27/22,Perak,11
11/28/22,Perak,13
11/29/22,Perak,9
11/30/22,Perak,9
12/1/22,Perak,14
12/2/22,Perak,6
12/3/22,Perak,6
12/4/22,Perak,14
12/5/22,Perak,5
12/6/22,Perak,5
12/7/22,Perak,10
12/8/22,Perak,12
12/9/22,Perak,14
12/10/22,Perak,8
12/11/22,Perak,9
12/12/22,Perak,4
12/13/22,Perak,8
12/14/22,Perak,9
12/15/22,Perak,19
12/16/22,Perak,11
12/17/22,Perak,5
12/18/22,Perak,4
12/19/22,Perak,8
12/20/22,Perak,10
12/21/22,Perak,4
12/22/22,Perak,6
12/23/22,Perak,6
12/24/22,Perak,2
12/25/22,Perak,7
12/26/22,Perak,9
12/27/22,Perak,3
12/28/22,Perak,15
12/29/22,Perak,16
12/30/22,Perak,12
12/31/22,Perak,9
1/1/23,Perak,6
1/2/23,Perak,8
1/3/23,Perak,13
1/4/23,Perak,17
1/5/23,Perak,22
1/6/23,Perak,20
1/7/23,Perak,11
1/8/23,Perak,6
1/9/23,Perak,7
1/10/23,Perak,12
1/11/23,Perak,13
1/12/23,Perak,5
1/13/23,Perak,6
1/14/23,Perak,3
1/15/23,Perak,11
1/16/23,Perak,28
1/17/23,Perak,9
1/18/23,Perak,10
1/19/23,Perak,9
1/20/23,Perak,3
1/21/23,Perak,5
1/22/23,Perak,4
1/23/23,Perak,3
1/24/23,Perak,5
1/25/23,Perak,5
1/26/23,Perak,5
1/27/23,Perak,9
1/28/23,Perak,4
1/29/23,Perak,10
1/30/23,Perak,6
1/31/23,Perak,5
2/1/23,Perak,4
2/2/23,Perak,7
2/3/23,Perak,5
2/4/23,Perak,21
2/5/23,Perak,17
2/6/23,Perak,6
2/7/23,Perak,8
2/8/23,Perak,6
2/9/23,Perak,7
2/10/23,Perak,2
2/11/23,Perak,8
2/12/23,Perak,8
2/13/23,Perak,6
2/14/23,Perak,6
2/15/23,Perak,10
2/16/23,Perak,8
2/17/23,Perak,6
2/18/23,Perak,0
2/19/23,Perak,5
2/20/23,Perak,3
2/21/23,Perak,7
2/22/23,Perak,2
2/23/23,Perak,12
2/24/23,Perak,5
2/25/23,Perak,10
2/26/23,Perak,12
2/27/23,Perak,5
2/28/23,Perak,3
3/1/23,Perak,7
3/2/23,Perak,16
3/3/23,Perak,5
3/4/23,Perak,5
3/5/23,Perak,7
3/6/23,Perak,0
3/7/23,Perak,6
3/8/23,Perak,25
3/9/23,Perak,15
3/10/23,Perak,7
3/11/23,Perak,8
3/12/23,Perak,4
3/13/23,Perak,7
3/14/23,Perak,11
3/15/23,Perak,2
3/16/23,Perak,8
3/17/23,Perak,8
3/18/23,Perak,22
3/19/23,Perak,8
3/20/23,Perak,7
3/21/23,Perak,10
3/22/23,Perak,12
3/23/23,Perak,5
3/24/23,Perak,3
3/25/23,Perak,4
3/26/23,Perak,4
3/27/23,Perak,7
3/28/23,Perak,7
3/29/23,Perak,4
3/30/23,Perak,5
3/31/23,Perak,7
4/1/23,Perak,9
4/2/23,Perak,9
4/3/23,Perak,6
4/4/23,Perak,14
4/5/23,Perak,7
4/6/23,Perak,4
4/7/23,Perak,3
4/8/23,Perak,5
4/9/23,Perak,5
4/10/23,Perak,1
4/11/23,Perak,7
4/12/23,Perak,4
4/13/23,Perak,33
4/14/23,Perak,19
4/15/23,Perak,16
4/16/23,Perak,3
4/17/23,Perak,10
4/18/23,Perak,9
4/19/23,Perak,1
4/20/23,Perak,10
4/21/23,Perak,1
4/22/23,Perak,2
4/23/23,Perak,2
4/24/23,Perak,5
4/25/23,Perak,32
4/26/23,Perak,20
4/27/23,Perak,11
4/28/23,Perak,4
4/29/23,Perak,5
4/30/23,Perak,2
5/1/23,Perak,6
5/2/23,Perak,4
5/3/23,Perak,11
5/4/23,Perak,18
5/5/23,Perak,6
5/6/23,Perak,6
5/7/23,Perak,4
5/8/23,Perak,9
5/9/23,Perak,7
5/10/23,Perak,8
5/11/23,Perak,6
5/12/23,Perak,3
5/13/23,Perak,6
5/14/23,Perak,4
5/15/23,Perak,5
5/16/23,Perak,2
5/17/23,Perak,5
5/18/23,Perak,6
5/19/23,Perak,2
5/20/23,Perak,7
5/21/23,Perak,3
5/22/23,Perak,10
5/23/23,Perak,6
5/24/23,Perak,7
5/25/23,Perak,3
5/26/23,Perak,2
5/27/23,Perak,7
5/28/23,Perak,3
5/29/23,Perak,7
5/30/23,Perak,5
5/31/23,Perak,7
6/1/23,Perak,8
6/2/23,Perak,6
6/3/23,Perak,4
6/4/23,Perak,4
6/5/23,Perak,3
6/6/23,Perak,1
6/7/23,Perak,6
6/8/23,Perak,7
6/9/23,Perak,8
6/10/23,Perak,12
6/11/23,Perak,3
6/12/23,Perak,6
6/13/23,Perak,16
6/14/23,Perak,3
6/15/23,Perak,3
6/16/23,Perak,5
6/17/23,Perak,13
6/18/23,Perak,1
6/19/23,Perak,5
6/20/23,Perak,3
6/21/23,Perak,9
6/22/23,Perak,6
6/23/23,Perak,5
6/24/23,Perak,18
6/25/23,Perak,0
6/26/23,Perak,6
6/27/23,Perak,1
6/28/23,Perak,1
6/29/23,Perak,5
6/30/23,Perak,6
7/1/23,Perak,2
7/2/23,Perak,2
7/3/23,Perak,4
7/4/23,Perak,2
7/5/23,Perak,2
7/6/23,Perak,2
7/7/23,Perak,2
7/8/23,Perak,10
7/9/23,Perak,0
7/10/23,Perak,3
7/11/23,Perak,8
7/12/23,Perak,3
7/13/23,Perak,7
7/14/23,Perak,4
7/15/23,Perak,2
7/16/23,Perak,3
7/17/23,Perak,5
7/18/23,Perak,6
7/19/23,Perak,7
7/20/23,Perak,3
7/21/23,Perak,7
7/22/23,Perak,4
7/23/23,Perak,6
7/24/23,Perak,1
7/25/23,Perak,5
7/26/23,Perak,8
7/27/23,Perak,3
7/28/23,Perak,4
7/29/23,Perak,2
7/30/23,Perak,7
7/31/23,Perak,4
8/1/23,Perak,1
8/2/23,Perak,5
8/3/23,Perak,1
8/4/23,Perak,4
8/5/23,Perak,0
8/6/23,Perak,2
8/7/23,Perak,1
8/8/23,Perak,3
8/9/23,Perak,2
8/10/23,Perak,4
8/11/23,Perak,1
8/12/23,Perak,8
8/13/23,Perak,6
8/14/23,Perak,3
8/15/23,Perak,0
8/16/23,Perak,8
8/17/23,Perak,7
8/18/23,Perak,17
8/19/23,Perak,2
8/20/23,Perak,3
8/21/23,Perak,0
8/22/23,Perak,4
8/23/23,Perak,7
8/24/23,Perak,3
8/25/23,Perak,0
8/26/23,Perak,2
8/27/23,Perak,4
8/28/23,Perak,5
8/29/23,Perak,4
8/30/23,Perak,2
8/31/23,Perak,3
9/1/23,Perak,3
9/2/23,Perak,0
9/3/23,Perak,2
9/4/23,Perak,4
9/5/23,Perak,1
9/6/23,Perak,0
9/7/23,Perak,8
9/8/23,Perak,13
9/9/23,Perak,5
9/10/23,Perak,4
9/11/23,Perak,3
9/12/23,Perak,2
9/13/23,Perak,6
9/14/23,Perak,4
9/15/23,Perak,9
9/16/23,Perak,15
9/17/23,Perak,8
9/18/23,Perak,8
9/19/23,Perak,4
9/20/23,Perak,3
9/21/23,Perak,4
9/22/23,Perak,3
9/23/23,Perak,4
9/24/23,Perak,5
9/25/23,Perak,3
9/26/23,Perak,11
9/27/23,Perak,2
9/28/23,Perak,3
9/29/23,Perak,8
9/30/23,Perak,4
10/1/23,Perak,9
10/2/23,Perak,3
10/3/23,Perak,3
10/4/23,Perak,4
10/5/23,Perak,2
10/6/23,Perak,4
10/7/23,Perak,3
10/8/23,Perak,5
10/9/23,Perak,9
10/10/23,Perak,10
10/11/23,Perak,4
10/12/23,Perak,3
10/13/23,Perak,1
10/14/23,Perak,4
10/15/23,Perak,5
10/16/23,Perak,3
10/17/23,Perak,8
10/18/23,Perak,16
10/19/23,Perak,7
10/20/23,Perak,1
10/21/23,Perak,2
10/22/23,Perak,1
10/23/23,Perak,2
10/24/23,Perak,7
10/25/23,Perak,3
10/26/23,Perak,2
10/27/23,Perak,6
10/28/23,Perak,2
10/29/23,Perak,1
10/30/23,Perak,3
10/31/23,Perak,2
11/1/23,Perak,3
11/2/23,Perak,4
11/3/23,Perak,3
11/4/23,Perak,5
11/5/23,Perak,3
11/6/23,Perak,1
11/7/23,Perak,5
11/8/23,Perak,2
11/9/23,Perak,1
11/10/23,Perak,8
11/11/23,Perak,6
11/12/23,Perak,3
11/13/23,Perak,2
11/14/23,Perak,2
11/15/23,Perak,4
11/16/23,Perak,2
11/17/23,Perak,6
11/18/23,Perak,3
11/19/23,Perak,2
11/20/23,Perak,2
11/21/23,Perak,3
11/22/23,Perak,4
11/23/23,Perak,5
11/24/23,Perak,3
11/25/23,Perak,3
11/26/23,Perak,0
11/27/23,Perak,4
11/28/23,Perak,7
11/29/23,Perak,5
11/30/23,Perak,4
12/1/23,Perak,1
12/2/23,Perak,8
12/3/23,Perak,7
12/4/23,Perak,6
12/5/23,Perak,8
12/6/23,Perak,13
12/7/23,Perak,11
12/8/23,Perak,5
12/9/23,Perak,3
12/10/23,Perak,2
12/11/23,Perak,7
12/12/23,Perak,6
12/13/23,Perak,6
12/14/23,Perak,5
12/15/23,Perak,5
12/16/23,Perak,4
12/17/23,Perak,3
12/18/23,Perak,10
12/19/23,Perak,17
12/20/23,Perak,12
12/21/23,Perak,4
12/22/23,Perak,6
12/23/23,Perak,10
12/24/23,Perak,7
12/25/23,Perak,6
12/26/23,Perak,4
12/27/23,Perak,8
12/28/23,Perak,10
12/29/23,Perak,8
12/30/23,Perak,1
12/31/23,Perak,5
1/1/24,Perak,3
1/2/24,Perak,6
1/3/24,Perak,3
1/4/24,Perak,2
1/5/24,Perak,5
1/6/24,Perak,3
1/7/24,Perak,1
1/8/24,Perak,6
1/9/24,Perak,3
1/10/24,Perak,1
1/11/24,Perak,0
1/12/24,Perak,4
1/13/24,Perak,7
1/14/24,Perak,4
1/15/24,Perak,0
1/16/24,Perak,1
1/17/24,Perak,4
1/18/24,Perak,5
1/19/24,Perak,1
1/20/24,Perak,4
1/21/24,Perak,1
1/22/24,Perak,4
1/23/24,Perak,0
1/24/24,Perak,0
1/25/24,Perak,8
1/26/24,Perak,3
1/27/24,Perak,14
1/28/24,Perak,0
1/29/24,Perak,2
1/30/24,Perak,2
1/31/24,Perak,2
2/1/24,Perak,1
2/2/24,Perak,4
2/3/24,Perak,2
2/4/24,Perak,2
2/5/24,Perak,3
2/6/24,Perak,2
2/7/24,Perak,6
2/8/24,Perak,1
2/9/24,Perak,3
2/10/24,Perak,0
2/11/24,Perak,1
2/12/24,Perak,2
2/13/24,Perak,3
2/14/24,Perak,1
2/15/24,Perak,1
2/16/24,Perak,1
2/17/24,Perak,3
2/18/24,Perak,4
2/19/24,Perak,4
2/20/24,Perak,6
2/21/24,Perak,2
2/22/24,Perak,6
2/23/24,Perak,13
2/24/24,Perak,24
2/25/24,Perak,14
2/26/24,Perak,4
2/27/24,Perak,3
2/28/24,Perak,10
2/29/24,Perak,5
3/1/24,Perak,0
3/2/24,Perak,5
3/3/24,Perak,2
3/4/24,Perak,7
3/5/24,Perak,5
3/6/24,Perak,1
3/7/24,Perak,4
3/8/24,Perak,4
3/9/24,Perak,15
3/10/24,Perak,25
3/11/24,Perak,9
3/12/24,Perak,1
3/13/24,Perak,9
3/14/24,Perak,4
3/15/24,Perak,1
3/16/24,Perak,7
3/17/24,Perak,12
3/18/24,Perak,2
3/19/24,Perak,1
3/20/24,Perak,1
3/21/24,Perak,0
3/22/24,Perak,4
3/23/24,Perak,10
3/24/24,Perak,2
3/25/24,Perak,1
3/26/24,Perak,0
3/27/24,Perak,2
3/28/24,Perak,4
3/29/24,Perak,2
3/30/24,Perak,4
3/31/24,Perak,1
4/1/24,Perak,4
4/2/24,Perak,3
4/3/24,Perak,3
4/4/24,Perak,0
4/5/24,Perak,5
4/6/24,Perak,2
4/7/24,Perak,5
4/8/24,Perak,2
4/9/24,Perak,2
4/10/24,Perak,5
4/11/24,Perak,1
4/12/24,Perak,1
4/13/24,Perak,4
4/14/24,Perak,1
4/15/24,Perak,0
4/16/24,Perak,1
4/17/24,Perak,4
4/18/24,Perak,4
4/19/24,Perak,1
4/20/24,Perak,6
4/21/24,Perak,4
4/22/24,Perak,4
4/23/24,Perak,6
4/24/24,Perak,2
4/25/24,Perak,0
4/26/24,Perak,1
4/27/24,Perak,6
4/28/24,Perak,6
4/29/24,Perak,3
4/30/24,Perak,3
5/1/24,Perak,3
5/2/24,Perak,3
5/3/24,Perak,5
5/4/24,Perak,2
5/5/24,Perak,1
5/6/24,Perak,3
5/7/24,Perak,2
5/8/24,Perak,8
5/9/24,Perak,6
5/10/24,Perak,8
5/11/24,Perak,2
5/12/24,Perak,2
5/13/24,Perak,3
5/14/24,Perak,1
5/15/24,Perak,1
5/16/24,Perak,5
5/17/24,Perak,2
5/18/24,Perak,1
5/19/24,Perak,1
5/20/24,Perak,1
5/21/24,Perak,2
5/22/24,Perak,13
5/23/24,Perak,7
5/24/24,Perak,3
5/25/24,Perak,5
5/26/24,Perak,4
5/27/24,Perak,2
5/28/24,Perak,3
5/29/24,Perak,2
5/30/24,Perak,5
5/31/24,Perak,5
6/1/24,Perak,8
6/2/24,Perak,10
6/3/24,Perak,6
6/4/24,Perak,2
6/5/24,Perak,4
6/6/24,Perak,5
6/7/24,Perak,2
6/8/24,Perak,9
6/9/24,Perak,1
6/10/24,Perak,2
6/11/24,Perak,1
6/12/24,Perak,3
6/13/24,Perak,1
6/14/24,Perak,4
6/15/24,Perak,6
6/16/24,Perak,3
6/17/24,Perak,2
6/18/24,Perak,3
6/19/24,Perak,3
6/20/24,Perak,1
6/21/24,Perak,1
6/22/24,Perak,1
6/23/24,Perak,3
6/24/24,Perak,1
6/25/24,Perak,3
6/26/24,Perak,2
6/27/24,Perak,3
6/28/24,Perak,3
6/29/24,Perak,2
6/30/24,Perak,0
7/1/24,Perak,5
7/2/24,Perak,6
7/3/24,Perak,3
7/4/24,Perak,1
7/5/24,Perak,3
7/6/24,Perak,4
7/7/24,Perak,1
7/8/24,Perak,6
7/9/24,Perak,2
7/10/24,Perak,6
7/11/24,Perak,4
7/12/24,Perak,0
7/13/24,Perak,15
7/14/24,Perak,5
7/15/24,Perak,6
7/16/24,Perak,1
7/17/24,Perak,3
7/18/24,Perak,2
7/19/24,Perak,5
7/20/24,Perak,2
7/21/24,Perak,1
7/22/24,Perak,7
7/23/24,Perak,4
7/24/24,Perak,0
7/25/24,Perak,3
7/26/24,Perak,1
7/27/24,Perak,3
7/28/24,Perak,2
7/29/24,Perak,3
7/30/24,Perak,3
7/31/24,Perak,1
8/1/24,Perak,4
8/2/24,Perak,3
8/3/24,Perak,4
8/4/24,Perak,2
8/5/24,Perak,2
8/6/24,Perak,1
8/7/24,Perak,1
8/8/24,Perak,1
8/9/24,Perak,3
8/10/24,Perak,2
8/11/24,Perak,3
8/12/24,Perak,5
8/13/24,Perak,2
8/14/24,Perak,13
8/15/24,Perak,0
8/16/24,Perak,2
8/17/24,Perak,1
8/18/24,Perak,2
8/19/24,Perak,1
8/20/24,Perak,6
8/21/24,Perak,3
8/22/24,Perak,2
8/23/24,Perak,8
8/24/24,Perak,4
8/25/24,Perak,5
8/26/24,Perak,8
8/27/24,Perak,3
8/28/24,Perak,6
8/29/24,Perak,2
8/30/24,Perak,2
8/31/24,Perak,1
9/1/24,Perak,0
9/2/24,Perak,3
9/3/24,Perak,3
9/4/24,Perak,3
9/5/24,Perak,2
9/6/24,Perak,3
9/7/24,Perak,5
9/8/24,Perak,2
9/9/24,Perak,1
9/10/24,Perak,2
9/11/24,Perak,2
9/12/24,Perak,1
9/13/24,Perak,2
9/14/24,Perak,1
9/15/24,Perak,0
9/16/24,Perak,1
9/17/24,Perak,4
9/18/24,Perak,0
9/19/24,Perak,2
1/14/09,Perlis,0
1/15/09,Perlis,0
1/16/09,Perlis,0
1/17/09,Perlis,0
1/18/09,Perlis,0
1/19/09,Perlis,0
1/20/09,Perlis,0
1/21/09,Perlis,0
1/22/09,Perlis,0
1/23/09,Perlis,0
1/24/09,Perlis,0
1/25/09,Perlis,0
1/26/09,Perlis,0
1/27/09,Perlis,0
1/28/09,Perlis,0
1/29/09,Perlis,0
1/30/09,Perlis,0
1/31/09,Perlis,0
2/1/09,Perlis,0
2/2/09,Perlis,0
2/3/09,Perlis,0
2/4/09,Perlis,0
2/5/09,Perlis,0
2/6/09,Perlis,0
2/7/09,Perlis,0
2/8/09,Perlis,0
2/9/09,Perlis,0
2/10/09,Perlis,0
2/11/09,Perlis,0
2/12/09,Perlis,0
2/13/09,Perlis,0
2/14/09,Perlis,0
2/15/09,Perlis,0
